,Druid,Purl,Title,Source Id,Catkey,source_id
1402,xc483kh0338,https://purl.stanford.edu/xc483kh0338,"Oakdale Priory, or, Told in twilight",sul:36105213325363,9371542,36105213325363
1403,xc530nj2371,https://purl.stanford.edu/xc530nj2371,Warnton Kings,sul:36105213323327,9336298,36105213323327
1404,xc666yg7709,https://purl.stanford.edu/xc666yg7709,In the choir of Westminister abbey : a story of Henry Purcell's days,sul:36105213330256,9515182,36105213330256
1405,xc743hb7819,https://purl.stanford.edu/xc743hb7819,Dmitri : a tragi comedy,sul:36105213326940,9388590,36105213326940
1406,xd127fj8406,https://purl.stanford.edu/xd127fj8406,Years ago : : a tale of West Indian domestic life of the eighteenth century,sul:36105213330934,9523006,36105213330934
1407,xd313nr5087,https://purl.stanford.edu/xd313nr5087,"""Gone away""",sul:36105213329324,9453666,36105213329324
1408,xd462jj8739,https://purl.stanford.edu/xd462jj8739,Chequered shade : a tale,sul:36105213326155,9379556,36105213326155
1409,xd491dz6271,https://purl.stanford.edu/xd491dz6271,A lost identity,sul:36105213333201,9588050,36105213333201
1410,xf052dx2385,https://purl.stanford.edu/xf052dx2385,The trial of Mary Broom : a Staffordshire story,sul:36105213329118,9451975,36105213329118
1411,xf135dz9725,https://purl.stanford.edu/xf135dz9725,Better late than never,sul:36105213330173,9515040,36105213330173
1412,xf217gv0104,https://purl.stanford.edu/xf217gv0104,"The ring and its story, or, Retribution : and, Lucy Randolph : a tale",sul:36105213324838,9351600,36105213324838
1413,xf219yk6923,https://purl.stanford.edu/xf219yk6923,Sketches of life among my ain folk,sul:36105213323574,9339287,36105213323574
1414,xf262bz0159,https://purl.stanford.edu/xf262bz0159,"Patrick Murphy on popery in Ireland, or, Confessionals, abductions, nunneries, Fenians, and Orangemen : a narrative of facts",sul:36105213337459,9636756,36105213337459
1415,xf281dy2200,https://purl.stanford.edu/xf281dy2200,For the sake of the Duchesse : a page from the life of the Vicomte de Championnet,sul:36105213328367,9436754,36105213328367
1416,xf291sw6720,https://purl.stanford.edu/xf291sw6720,In Oban Town : a novel,sul:36105213324457,9349011,36105213324457
1417,xf617dr1752,https://purl.stanford.edu/xf617dr1752,The member for Wrottenborough : passages from his life in Parliament,sul:36105213323855,9342887,36105213323855
1418,xf681kt0913,https://purl.stanford.edu/xf681kt0913,Campaigning in a strange land : an election story,sul:36105213334456,9606473,36105213334456
1419,xg493wy8916,https://purl.stanford.edu/xg493wy8916,Bokinga : a novel,sul:36105213328631,9439916,36105213328631
1420,xg521xk0936,https://purl.stanford.edu/xg521xk0936,"Tantler's sister : and, Other untruthful stories : being a collection of pieces written for public reading",sul:36105213321578,9315432,36105213321578
1421,xg818tv5138,https://purl.stanford.edu/xg818tv5138,The president of Boravia,sul:36105213327716,3455896,36105213327716
1422,xh199dr3004,https://purl.stanford.edu/xh199dr3004,Master of Rylands,sul:36105213330553,9519051,36105213330553
1423,xh207gk0502,https://purl.stanford.edu/xh207gk0502,Hildebrand (Pope Gregory VII) and the excommunicated Emperor : a tale,sul:36105213335867,9620325,36105213335867
1424,xh644tt3875,https://purl.stanford.edu/xh644tt3875,A noble wife : a novel,sul:36105213332443,9564792,36105213332443
1425,xh893jk4645,https://purl.stanford.edu/xh893jk4645,King Arthur : not a love story,sul:36105213335024,9612957,36105213335024
1426,xj152qg3098,https://purl.stanford.edu/xj152qg3098,"Uriel, or, The chapel of the angels",sul:36105213324788,9351487,36105213324788
1427,xk084gm9084,https://purl.stanford.edu/xk084gm9084,"Gabriel Lurance, actor : and other tales",sul:36105213324374,9347509,36105213324374
1428,xk622sc2120,https://purl.stanford.edu/xk622sc2120,"Catmur's caves, or, The quality of mercy",sul:36105213327187,9390946,36105213327187
1429,xm171yz1853,https://purl.stanford.edu/xm171yz1853,Sir Percival : a story of the past and of the present,sul:36105213335255,9615551,36105213335255
1430,xm462ys4700,https://purl.stanford.edu/xm462ys4700,Stories of strange lands : and fragments from the notes of a traveller,sul:36105213330538,9516624,36105213330538
1431,xm496xm6323,https://purl.stanford.edu/xm496xm6323,Divorce : a sketch : dedicated to the matrons of England,sul:36105213323723,9342230,36105213323723
1432,xm605cb8992,https://purl.stanford.edu/xm605cb8992,Her title of honour,sul:36105213330504,9516558,36105213330504
1433,xm685tx8230,https://purl.stanford.edu/xm685tx8230,St. Bernard's : the romance of a medical student,sul:36105213333573,9590284,36105213333573
1434,xm959sc3716,https://purl.stanford.edu/xm959sc3716,Two turns of the wheel,sul:36105213326700,9386036,36105213326700
1435,xn202xk2089,https://purl.stanford.edu/xn202xk2089,The Cambridge grisette,sul:36105213321693,9317691,36105213321693
1436,xn476pc3110,https://purl.stanford.edu/xn476pc3110,Vernon's aunt : being the Oriental experiences of Miss Lavinia Moffat,sul:36105213334530,9606666,36105213334530
1437,xn483vc7184,https://purl.stanford.edu/xn483vc7184,A Nile novel,sul:36105213334274,9605462,36105213334274
1438,xn755rr3115,https://purl.stanford.edu/xn755rr3115,From morn till eve,sul:36105213327146,9390781,36105213327146
1439,xn766wm4980,https://purl.stanford.edu/xn766wm4980,The election,sul:36105213334126,9603265,36105213334126
1440,xn801qq4902,https://purl.stanford.edu/xn801qq4902,"Wenzel's inheritance, or, Faithful unto death : a story of Bohemia in the fifteenth century",sul:36105213330801,9522180,36105213330801
1441,xn888yt8285,https://purl.stanford.edu/xn888yt8285,The red rose : a legend of St. Alban's Abbey,sul:36105213330983,9523671,36105213330983
1442,xp277nw7525,https://purl.stanford.edu/xp277nw7525,"Among the mountains, or, The Harcourts at Montreux",sul:36105213324226,9346776,36105213324226
1443,xq090vv0746,https://purl.stanford.edu/xq090vv0746,In the change of years,sul:36105213330769,9521861,36105213330769
1444,xq154qj3263,https://purl.stanford.edu/xq154qj3263,When all was young : a love story,sul:36105213331973,9561339,36105213331973
1445,xq647vy6151,https://purl.stanford.edu/xq647vy6151,"The curate of Cumberworth : and, The vicar of Roost : tales",sul:36105213335453,9616543,36105213335453
1446,xq764cs4230,https://purl.stanford.edu/xq764cs4230,Owen Tanat : a story of Welsh life,sul:36105213325736,9374526,36105213325736
1447,xq829cr0401,https://purl.stanford.edu/xq829cr0401,"Flotsam, the study of a life",sul:36105213322501,815590,36105213322501
1448,xq955fk1367,https://purl.stanford.edu/xq955fk1367,An original wager : being a veracious account of a genuine bet,sul:36105213320398,9266030,36105213320398
1449,xr001yf6328,https://purl.stanford.edu/xr001yf6328,"Rural and city life, or, The fortunes of the Stubble family",sul:36105213336113,9622866,36105213336113
1450,xr685vn6445,https://purl.stanford.edu/xr685vn6445,"The mountain refuge, or, Sure help in time of need : a tale of the Vaudois in the sixteenth century",sul:36105213323608,9339368,36105213323608
1451,xs163sj0064,https://purl.stanford.edu/xs163sj0064,"Little Scrigget, the Street Arab",sul:36105213320877,9269235,36105213320877
1452,xs164rs5996,https://purl.stanford.edu/xs164rs5996,By the King and Queen : a story of the dawn of religion in Britain,sul:36105213322469,9330135,36105213322469
1453,xs332pm2858,https://purl.stanford.edu/xs332pm2858,The confessions of a frivolous girl : a story of fashionable life,sul:36105213321826,9320324,36105213321826
1454,xs469tb9609,https://purl.stanford.edu/xs469tb9609,Wrongly condemned : a novel,sul:36105213333045,9585200,36105213333045
1455,xs633rp9973,https://purl.stanford.edu/xs633rp9973,St. Knighton's keive : a Cornish tale : with a postscript and glossary,sul:36105213322188,9323626,36105213322188
1456,xs851kj3757,https://purl.stanford.edu/xs851kj3757,The prince's whim : and other stories,sul:36105213329647,9498835,36105213329647
1457,xt145dp0712,https://purl.stanford.edu/xt145dp0712,Husbands and wives,sul:36105213325801,9374803,36105213325801
1458,xt321jx8701,https://purl.stanford.edu/xt321jx8701,"The siege of York : a story of the days of Thomas, Lord Fairfax",sul:36105213330165,9515037,36105213330165
1459,xt419sx9103,https://purl.stanford.edu/xt419sx9103,"The dead lock : a story in eleven chapters : also, tales of adventure, &c",sul:36105213335776,9619682,36105213335776
1460,xt942tt3161,https://purl.stanford.edu/xt942tt3161,"Goldthorne Hall : an English tale, during the reign of Louis Philippe, King of the French",sul:36105213334654,9608347,36105213334654
1461,xt999vq3812,https://purl.stanford.edu/xt999vq3812,Cora Linn : a romance of the Clyde,sul:36105213325611,9373243,36105213325611
1462,xv056tr8463,https://purl.stanford.edu/xv056tr8463,"My Kalulu, prince, king, and slave : a story of Central Africa",sul:36105213325199,9370368,36105213325199
1463,xv371rf0347,https://purl.stanford.edu/xv371rf0347,A thane of Wessex : being a story of the great Viking raids into Somerset,sul:36105213337038,9631701,36105213337038
1464,xv771hp7143,https://purl.stanford.edu/xv771hp7143,Tales of the Yorkshire wolds,sul:36105213335792,9619787,36105213335792
1465,xw086rv7673,https://purl.stanford.edu/xw086rv7673,The court adjourns : a novel,sul:36105213324036,9344749,36105213324036
1466,xw281bx3558,https://purl.stanford.edu/xw281bx3558,A comedy in spasms,sul:36105213336410,9627044,36105213336410
1467,xw687yq9913,https://purl.stanford.edu/xw687yq9913,The moon maiden and other stories,sul:36105213320653,9267474,36105213320653
1468,xw975td3450,https://purl.stanford.edu/xw975td3450,Faucit of Balliol : a story in two parts,sul:36105213322493,9330260,36105213322493
1469,xx205rk8920,https://purl.stanford.edu/xx205rk8920,The radical's daughter,sul:36105213330975,9523657,36105213330975
1470,xx310wf4329,https://purl.stanford.edu/xx310wf4329,"""Is love a crime?"" : a novel",sul:36105213336477,9627246,36105213336477
1471,xx353hd0888,https://purl.stanford.edu/xx353hd0888,"Turbans and tails, or, Sketches in the unromantic East",sul:36105213331411,9532410,36105213331411
1472,xx466xz1668,https://purl.stanford.edu/xx466xz1668,The queen's justice : a true story of Indian village life,sul:36105213331304,9531697,36105213331304
1473,xx567vv5171,https://purl.stanford.edu/xx567vv5171,A fantasy in fustian,sul:36105213336956,9631140,36105213336956
1474,xx853rr4605,https://purl.stanford.edu/xx853rr4605,Jack and the tanner of Wymondham : a tale of the time of Edward the Sixth,sul:36105213329829,9499479,36105213329829
1475,xy209fd8720,https://purl.stanford.edu/xy209fd8720,"The Upas : a vision of the past, present, and future",sul:36105213327245,9392821,36105213327245
1476,xy357xq3503,https://purl.stanford.edu/xy357xq3503,An odd career,sul:36105213320521,9266245,36105213320521
1477,xy696cq0378,https://purl.stanford.edu/xy696cq0378,"Mister Horn and his friends, or, Givers and giving",sul:36105213328839,9441539,36105213328839
1478,xy841fm9809,https://purl.stanford.edu/xy841fm9809,A Danish parsonage,sul:36105213321735,9318223,36105213321735
1479,xz485fs1680,https://purl.stanford.edu/xz485fs1680,Holiday House : a series of tales,sul:36105213335271,9615603,36105213335271
1480,xz856nq3756,https://purl.stanford.edu/xz856nq3756,Claude and Claudia : a tale,sul:36105213330355,9515820,36105213330355
1481,yb032nf6614,https://purl.stanford.edu/yb032nf6614,Reuben Gaunt : the Leeds temperance novel,sul:36105213336196,9625631,36105213336196
1482,yb101ff9859,https://purl.stanford.edu/yb101ff9859,Hinchbridge haunted : a country story,sul:36105213329605,9498566,36105213329605
1483,yb110yj3717,https://purl.stanford.edu/yb110yj3717,Jerome Lock,sul:36105213323079,9335146,36105213323079
1484,yb538kq7594,https://purl.stanford.edu/yb538kq7594,The baronets and their brides,sul:36105213329373,9453873,36105213329373
1485,yb859mx9697,https://purl.stanford.edu/yb859mx9697,"Oswald : a tale of the early Church : an account of the founding of Latin Christianity in our island by S. Augustine, A.D. 596",sul:36105213324713,9351307,36105213324713
1486,yc037ph4541,https://purl.stanford.edu/yc037ph4541,"Bought of Messrs. Sweetner, Bribe and Tipping",sul:36105213334449,9606460,36105213334449
1487,yc465wn2337,https://purl.stanford.edu/yc465wn2337,"What shall I render, or, Social touches in Ireland",sul:36105213326825,9387663,36105213326825
1488,yc717pg0363,https://purl.stanford.edu/yc717pg0363,Dieudonnée : a study,sul:36105213329050,9450858,36105213329050
1489,yc754ys3575,https://purl.stanford.edu/yc754ys3575,At any cost,sul:36105213324101,9346494,36105213324101
1490,yd469xx8422,https://purl.stanford.edu/yd469xx8422,Saint Margaret,sul:36105213328037,9426470,36105213328037
1491,yd691th4115,https://purl.stanford.edu/yd691th4115,Maude Effingham : a tale of Jamaica,sul:36105213330926,9522946,36105213330926
1492,yf074sd8437,https://purl.stanford.edu/yf074sd8437,"Ill-won peerages, or, An unhallowed union",sul:36105213335354,9615839,36105213335354
1493,yf210bj3461,https://purl.stanford.edu/yf210bj3461,The Somervilles,sul:36105213322378,9325712,36105213322378
1494,yf595rd8586,https://purl.stanford.edu/yf595rd8586,The triumph over Midian,sul:36105213321545,9315235,36105213321545
1495,yg079gh2340,https://purl.stanford.edu/yg079gh2340,"Maude, or, The Anglican Sister of Mercy",sul:36105213337020,9631635,36105213337020
1496,yg189cm7495,https://purl.stanford.edu/yg189cm7495,Stay-at-home husbands and how to manage them,sul:36105213334969,9609670,36105213334969
1497,yg274pt4961,https://purl.stanford.edu/yg274pt4961,The invisible playmate : a story of the unseen : with appendices,sul:36105213331593,9549013,36105213331593
1498,yg497pt8125,https://purl.stanford.edu/yg497pt8125,The prodigal son : a modern story,sul:36105213320885,9269241,36105213320885
1499,yg620cw9715,https://purl.stanford.edu/yg620cw9715,A stage romance : a novel,sul:36105213327435,9409092,36105213327435
1500,yh065pz9024,https://purl.stanford.edu/yh065pz9024,The foster brothers : being a history of the school and college life of two young men,sul:36105213328789,9441448,36105213328789
1501,yh074zg9348,https://purl.stanford.edu/yh074zg9348,Uncle Pierce,sul:36105213333763,9598345,36105213333763
1502,yh479zs0018,https://purl.stanford.edu/yh479zs0018,Jeanne Laraguay : a novel,sul:36105213332781,9582668,36105213332781
1503,yh521jh2038,https://purl.stanford.edu/yh521jh2038,For life : a story : in two parts,sul:36105213332377,9564357,36105213332377
1504,yh762zy0890,https://purl.stanford.edu/yh762zy0890,The foster brothers : being a history of the school and college life of two young men,sul:36105213328797,9441448,36105213328797
1505,yh798jy5600,https://purl.stanford.edu/yh798jy5600,"Humour and pathos, or, Essays, sketches and tales",sul:36105213333466,9589867,36105213333466
1506,yj124yp6026,https://purl.stanford.edu/yj124yp6026,"The autobiography of a beggar boy : in which will be found related the numerous trials, hard struggles, and vicissitudes of a strangely chequered life; with glimpses of social and political history over a period of fifty years",sul:36105213322808,9331802,36105213322808
1507,yj277dj6926,https://purl.stanford.edu/yj277dj6926,Rosine,sul:36105213337095,9631767,36105213337095
1508,yj511hd0380,https://purl.stanford.edu/yj511hd0380,The smuggler : a tale,sul:36105213333607,9590309,36105213333607
1509,yj662hc3553,https://purl.stanford.edu/yj662hc3553,"One for another, or, Sharers in the fight",sul:36105213334597,9608261,36105213334597
1510,yj692xd2613,https://purl.stanford.edu/yj692xd2613,Mount Carmel : a story of modern English life,sul:36105213326197,9380036,36105213326197
1511,yj747rz4454,https://purl.stanford.edu/yj747rz4454,The Beechcourt mystery,sul:36105213335974,9621756,36105213335974
1512,yj763fs7713,https://purl.stanford.edu/yj763fs7713,The better man,sul:36105213335669,9618944,36105213335669
1513,yk118yj8271,https://purl.stanford.edu/yk118yj8271,"The colloquies of Edward Osborne, citizen and clothworker, of London",sul:36105213329720,9499233,36105213329720
1514,yk334pr5901,https://purl.stanford.edu/yk334pr5901,Many years after : with other tales and sketches,sul:36105213329027,9450730,36105213329027
1515,ym223bx9073,https://purl.stanford.edu/ym223bx9073,"Sister Louise, or, The story of a woman's repentance",sul:36105213337111,9631783,36105213337111
1516,ym343sx6274,https://purl.stanford.edu/ym343sx6274,"Norman Reid, M.A",sul:36105213320513,9266237,36105213320513
1517,ym588tf3541,https://purl.stanford.edu/ym588tf3541,Cherry & Violet : a tale of the great plague,sul:36105213329696,9498984,36105213329696
1518,ym677mr3185,https://purl.stanford.edu/ym677mr3185,A new-fashioned Tory : a novel,sul:36105213323251,9336062,36105213323251
1519,ym715jj9317,https://purl.stanford.edu/ym715jj9317,Wild Mike and his victim,sul:36105213320067,9263022,36105213320067
1520,ym733rk9872,https://purl.stanford.edu/ym733rk9872,At sixes and sevens,sul:36105213336931,9631138,36105213336931
1521,yn062kb2962,https://purl.stanford.edu/yn062kb2962,"Waldemar, or, The sack of Magdeburg : a tale of the Thirty Years' war",sul:36105213333011,9585142,36105213333011
1522,yn072gx5311,https://purl.stanford.edu/yn072gx5311,The story of my two wives : in two parts,sul:36105213331114,9524542,36105213331114
